business_name,category_desc,street,city,post_code,latitude,longitude,reviews_count,review_score,hygiene_score,place_id,BusinessName,PostCode,RatingValue,compare_name,compare_post
The Taj Mahal Abbey Wood,"Indian restaurant, Indian takeaway, Restaurant",6 Wilton Rd,London,SE2 9RH,51.4902144,0.1215132,181,4.2,,ChIJiXYaQRSv2EcRHGvmGO_CFuE,,,,,
Walegrills,Takeout Restaurant,Redpoll Wy,Erith,DA18 4BX,51.4945553,0.1308297,20,5,,ChIJ5RqpF0iv2EcRETbz1RNUQyA,,,,,
Tasty African Food,Takeout Restaurant,75 Nathan Way,London,SE28 0BQ,51.4933924,0.0940504,6,3.3,,ChIJh7jXKa-p2EcR56LudQqfG-o,,,,,
Homeland Cuisine,Takeout Restaurant,"Flat 31, Harlequin House, 2 Kale Rd",Erith,DA18 4BB,51.4948426,0.133953,4,4,,ChIJX_35A1qv2EcR784qEfNMuOU,,,,,
Town Cafe,"Cafe, Turkish restaurant",17 Joyce Dawson Way,London,SE28 8RA,51.5068212,0.1073541,92,4,,ChIJr-agilqv2EcRnrjFEN4sZ_U,,,,,
Ks Spice African Express,African restaurant,142 Felixstowe Rd,London,SE2 9RN,51.4915989,0.1209665,22,3.7,,ChIJGzPizjCv2EcRb5U9dafMoN8,,,,,
McDonald's,"Fast food restaurant, American restaurant, Breakfast restaurant, Chicken restaurant, Delivery service, Diner, Hamburger restaurant, Restaurant","Centre, 1 Twin Tumps Way",London,SE28 8RD,51.5061372,0.1050609,1128,3.6,,ChIJJ0V9C1Cv2EcRUNVToZmcQNA,McDonald's,SE28 8RD,5,,
KFC Thamesmead,"Fast food restaurant, Chicken restaurant, Chicken wings restaurant, Fried chicken takeaway, Takeout Restaurant","Cannon Retail Park, 2 Twin Tumps Way",London,SE28 8RD,51.5056642,0.1046829,657,3.3,,ChIJ3RNMaVCv2EcRtThGIF9XQUM,,,,,
Food Angels,"Chinese takeaway, Chinese restaurant, Fast food restaurant","4B, Joyce Dawson Way",London,SE28 8RA,51.5069614,0.1066218,99,3.9,,ChIJr-agilqv2EcRVMAH_06o1CU,,,,,
Nom Nom Nom,"Chinese takeaway, Chinese restaurant, Fish and chips takeaway, Takeout Restaurant",170 Eynsham Dr,London,SE2 9PT,51.4936017,0.109949,179,4,,ChIJ_bY6oziv2EcRYG0imjy0qQg,Nom Nom Nom,SE2 9PT,4,,
Pizza Hut Delivery,"Pizza restaurant, Pizza delivery, Pizza Takeout, Restaurant",5 Joyce Dawson Way,London,SE28 8RA,51.5069301,0.1069152,112,2.8,,ChIJr-agilqv2EcRIEnoWapo0iY,,,,,
Takeaway 247,Indian takeaway,Panfield Rd,London,SE2 9DF,51.4954851,0.1082321,7,3.3,,ChIJpUWQmEWv2EcR7RXRLurAyAQ,,,,,
Abbey Cafe,"Cafe, Breakfast restaurant",183 Abbey Wood Rd,London,SE2 9DZ,51.4898666,0.1208298,381,4.5,,ChIJiwgmORSv2EcRC2KNN4g6zFU,Abbey Cafe,SE2 9DZ,4,,
Finest Chicken Grill,Fried chicken takeaway,515 Abbey Rd,London,SE2 9HA,51.4899295,0.121516,54,3.6,,ChIJI5XrP4av2EcR6YXP-PC7Xog,,,,,
Friendly Inn Chip Shop Ltd,Fish & chips restaurant,170 Eynsham Dr,London,SE2 9PT,51.4935875,0.1099355,5,3.2,,ChIJ_bY6oziv2EcRvkjrSPDK8OI,,,,,
Perfect Chicken,Fried chicken takeaway,152 Felixstowe Rd,London,SE2 9RN,51.4912925,0.1209998,17,4,,ChIJDfXM1y6v2EcR0-KNRKp5UOc,,,,,
Pepeneros Cafe,"Restaurant, Cafe, Takeout Restaurant","The Cafe, 3 North Rd",London,SE18 1BS,51.4910064,0.0934752,4,4,,ChIJoytlG72p2EcRXISIs2hTz2A,Pepeneros Cafe,SE18 1BS,5,,
New Winson Chinese takeaway,Fish and chips takeaway,9 Wilton Rd,London,SE2 9RH,51.4900389,0.1211112,34,4.1,,ChIJM9tOYvev2EcRPnNEVM_2VNg,,,,,
CARIBBEAN RESTAURANT,Caribbean restaurant,106 McLeod Rd,London,SE2 0BS,51.4874622,0.1134016,88,4.5,,ChIJx0aIbfev2EcRqkUmhCLwNjs,,,,,
Desperados Gourmet Burgers & Peri Peri Chicken,"Hamburger restaurant, Grill, Chicken restaurant, Kebab shop, Mexican restaurant, Restaurant, Steak house",109 Brighton Rd,Coulsdon,CR5 2NG,51.322478,-0.1357429,88,4.4,,ChIJwSQ5ZC79dUgRm_Ojchsj4FQ,,,,,
Route 66,"Hamburger restaurant, Takeout Restaurant",158 Brighton Rd,Coulsdon,CR5 2NE,51.3206092,-0.1387864,130,3.4,,ChIJ-yJDKFP9dUgRjHtndjcQcxs,Route 66,CR5 2NE,2,,
Los Arcos,"Tapas restaurant, Bar",173 Brighton Rd,Coulsdon,CR5 2NH,51.3196767,-0.1388837,355,4.5,,ChIJmV3lG9T9dUgRjdmR6xy3fLc,Los Arcos,CR5 2NH,5,,
T Raj,Indian restaurant,133-135 Brighton Rd,Coulsdon,CR5 2NJ,51.3217576,-0.1369154,121,4.2,,ChIJmyjaIKH9dUgRSABk6aeeD2c,T Raj,CR5 2NJ,3,,
Barone,Italian restaurant,147B Brighton Rd,Coulsdon,CR5 2NJ,51.3213709,-0.1370609,66,4.9,,ChIJYbRNW4D9dUgRsCydkwfvyu4,Barone,CR5 2NJ,4,,
Bombaylicious Coulsdon,"Restaurant, Delivery service, Indian takeaway, Takeout Restaurant",145 Brighton Rd,Coulsdon,CR5 2NJ,51.3214933,-0.1371442,149,4.7,,ChIJK1aSBgP9dUgR5YjyjfN766I,,,,,
Coulsdon Spice,"Indian restaurant, Bangladeshi restaurant, Biryani restaurant, Indian takeaway, Takeout Restaurant, Restaurant","Unit 3, Hill Crest Parade, The Mount",Coulsdon,CR5 2PS,51.3259344,-0.1548849,88,4.6,,ChIJPezdqqv9dUgRQInLTqkhHAk,Coulsdon Spice,CR5 2PS,4,,
Galaxy Burgers,"Hamburger restaurant, American restaurant, Fast food restaurant",109 Brighton Rd,Coulsdon,CR5 2NG,51.322478,-0.1357429,5,5,,ChIJSR_2P4D9dUgRSb4BUZufR48,,,,,
Tapelia,"Tapas bar, Restaurant, Spanish restaurant",92 Northfield Ave,London,W13 9RT,51.5031964,-0.3174122,354,4.6,,ChIJQy8PCZANdkgRRankOYsTMhQ,Tapelia,W13 9RT,2,,
Ealing Balti House,Indian takeaway,150 The Broadway,London,W13 0TL,51.50971,-0.327876,125,3.8,,ChIJ_dhhjIENdkgR3QtqCdj8Gnc,Ealing Balti House,W13 0TL,5,,
Burger house ealing,Halal restaurant,45 Broadway,London,W13 9BP,51.5101454,-0.3237979,305,4.3,,ChIJQeXj59cNdkgRA9EX5oEme2o,,,,,
OG Burgers,Fast food restaurant,143 Uxbridge Rd,London,W7 3ST,51.5088873,-0.3373588,151,4.4,,ChIJiY2BerkNdkgRYGcG6o01S8E,,,,,
ArribaArriba,Mexican restaurant,124 Broadway,London,W13 0SY,51.5099008,-0.3263271,38,2.2,,ChIJ6XcvJqgNdkgRAQasO04uNuk,,,,,
Sue Thai Kitchen,"Thai restaurant, Asian restaurant, Southeast Asian restaurant",2 Leighton Rd.,London,W13 9EP,51.5061609,-0.3204403,16,4.7,,ChIJlRfQAoUNdkgRwUMgqUP_g50,,,,,
Montys Usha,"Indian restaurant, Nepalese restaurant","23a, Boston Parade",London,W7 2DG,51.4970779,-0.3259136,45,4.1,,ChIJzbr-YncNdkgR7iTNPMBtCDM,,,,,
Waffle Nest,"Restaurant, Dessert shop",31 Woolf Cl,London,SE28 8DF,51.5015834,0.1120942,48,5,,ChIJJ4WoupKv2EcRzhWLkOjgIL0,,,,,
Britannia Fish Bar,Fish and chips takeaway,7 Joyce Dawson Way,London,SE28 8RA,51.5068798,0.1069739,51,3.7,,ChIJr-agilqv2EcR15idpVCSezE,,,,,
Punjabi Dhaba,Indian restaurant,105A Plumstead High St,London,SE18 1SB,51.4878533,0.0911921,150,3.6,,ChIJ26sfd8yo2EcR5GJVMH1ke34,Punjabi Dhaba,SE18 1SB,5,,
Tiwa N Tiwa African Restaurant,Restaurant,,London,,51.4872059,0.0928492,25,4.3,,ChIJ3Xfhxsyo2EcRrA-Hrv31-4g,,,,,
Morrisons Cafe,"Cafe, Breakfast restaurant, Cafeteria, Coffee stand, Food court, Lunch restaurant",2 Twin Tumps Way,London,SE28 8RD,51.506424,0.104741,104,3.4,,ChIJk_8leVqv2EcRhfGqg5VS22U,,,,,
Fusion Woolwich,"Restaurant, Indian restaurant, Nepalese restaurant",158 Plumstead Rd,London,SE18 7DY,51.489975,0.0846288,73,4.3,,ChIJaTCeq-yo2EcREXn7vh2Wh34,,,,,
WowSushi,Restaurant,"Wow! Sushi, 111 Plumstead High St",London,SE18 1SE,51.4876836,0.091605,123,4.8,,ChIJa91jQu-p2EcR_PiccOUTo7U,,,,,
Favourite African Restaurant,African restaurant,233 Plumstead High St,London,SE18 1HF,51.4863927,0.0976264,31,4.3,,ChIJr_GOsTOv2EcRgSRqWfupQtI,,,,,
Sweet Mother,West African restaurant,136 Plumstead High St,London,SE18 1JQ,51.4873965,0.0923091,2,5,,ChIJGdIwlcyo2EcRdevcTL4Dd5k,,,,,
Tasty African Food,"African restaurant, Fast food restaurant, Restaurant",20-22 Gilbert Rd,Belvedere,DA17 5DA,51.4913807,0.147558,138,4.1,,ChIJIxjtMqKv2EcRFqgC_f0REyM,,,,,
Red lion noodles & sushi Bar,Chinese restaurant,95 Plumstead High St,London,SE18 1SB,51.4880555,0.090555,374,3.7,,ChIJR127ZMyo2EcRLUpzTPctdOA,,,,,
River Restaurant,Romanian restaurant,113 River Rd.,Barking,IG11 0EG,51.5164058,0.1005563,381,4.5,,ChIJqbJdyPil2EcRwKOJEIYENxE,River Restaurant,IG11 0EG,5,,
Dosa&Sambal Express,Restaurant,107a Plumstead High St,London,SE18 1SE,51.4877414,0.0915122,248,4.4,,ChIJW7jlIvup2EcRvUHe785DssQ,,,,,
DFC,"Fast food restaurant, Indian takeaway",99 Plumstead High St,London,SE18 1SB,51.4879222,0.0909878,208,3.9,,ChIJAxDSicyo2EcR6Gwp6NgSJUw,DFC,SE18 1SB,5,,
Belvedere Tandoori,Indian restaurant,6B Nuxley Rd,Belvedere,DA17 5JF,51.4835246,0.1472878,193,4.4,,ChIJ04ND_6Wv2EcRWMmy7QspHUs,Belvedere Tandoori,DA17 5JF,5,,
Grizzlys,"Hamburger restaurant, Fast food restaurant",289 Plumstead High St,London,SE18 1HF,51.4859423,0.0994911,481,3.9,,ChIJDTwbKzKv2EcRQHVfiwnyrtg,,,,,
New Flavors,Caribbean restaurant,295 Plumstead High St,London,SE18 1JX,51.4858518,0.10177,33,4.4,,ChIJPb4kpg2v2EcRtuuift6siAs,,,,,
Ebute Metta Joint,African restaurant,"Two Worlds, 73 Plumstead High St",London,SE18 1SB,51.4883557,0.0897142,137,3.9,,ChIJAfduLXmp2EcRtBHnZ-Yld-k,Ebute Metta Joint,SE18 1SB,3,,
Cafe Deluxe London,Eastern European restaurant,1A Griffin Rd,London,SE18 7QG,51.4892509,0.0856219,375,4.5,,ChIJRTYF1M6o2EcRLEnRPFV02b0,,,,,
The White Bear,"Restaurant, Bar, Gastropub, Pub, Brasserie",Ickenham Rd,Ruislip,HA4 7DF,51.5718952,-0.43121,1169,4.4,,ChIJB7k7_1tsdkgRBxjco6Tp_wg,The White Bear,HA4 7DF,5,,
Sitaara Delight Indian Cuisine,"Indian takeaway, Asian fusion restaurant, Asian restaurant, Fast food restaurant, Indian restaurant, Delivery Restaurant, Takeout Restaurant",154 Brighton Rd,Coulsdon,CR5 2NE,51.3206729,-0.1387003,17,3.8,,ChIJXb_smFX9dUgRuEXWOFJ__yU,,,,,
Coulsdon Grill,"Kebab shop, Grill, Doner kebab restaurant, Fast food restaurant, Hamburger restaurant, Delivery Restaurant, Takeout Restaurant, Turkish restaurant",30 Chipstead Valley Rd,Coulsdon,CR5 2RA,51.3207797,-0.1392844,93,3.9,,ChIJweRZraD9dUgRL24oXDHoBew,Coulsdon Grill,CR5 2RA,5,,
Alesha's Italian Masterclass,Italian restaurant,108 Brighton Rd,Coulsdon,CR5 2NB,51.3224769,-0.1367012,0,,,ChIJ__-IG6H9dUgR_2Z9xhkzo8I,,,,,
Nonna Rosa's DeliCafe,"Cafe, Breakfast restaurant, Coffee shop, Espresso bar, Italian restaurant, Southern Italian restaurant",108 a/b Brighton Rd,Coulsdon,CR5 2NB,51.3223047,-0.1365845,103,4.7,,ChIJvxluGaH9dUgROaUJ3HDud78,,,,,
The Pembroke,"Restaurant, Bar, Pub",12 Chipstead Valley Rd,Coulsdon,CR5 2RA,51.3209872,-0.1388125,733,3.8,,ChIJp0aQyqD9dUgR9vE3HwISIb8,,,,,
Coulsdon Fish & Chicken,"Fish and chips takeaway, Takeout Restaurant",Brighton Rd,Coulsdon,CR5 2NH,51.3212862,-0.1374305,174,4.2,,ChIJe1fSxAb9dUgRnlb0QGPw67Q,,,,,
Wok Inn Express,"Chinese takeaway, Chinese restaurant",192 Brighton Rd,Coulsdon,CR5 2NF,51.3198562,-0.1392151,33,3.7,,ChIJvfzrRKf9dUgRAqny8VIDu84,Wok Inn Express,CR5 2NF,3,,
Roy's Kitchen,"Restaurant, Chicken wings restaurant, Diner, Takeout Restaurant, Pub",320 Chipstead Valley Rd,Coulsdon,CR5 3BE,51.3190103,-0.1505465,27,5,,ChIJUwoyi_gHdkgR63qUW6bjmas,,,,,
Pizza Hut Delivery,"Pizza restaurant, Pizza delivery, Pizza Takeout, Restaurant",84 Brighton Rd,Coulsdon,CR5 2NA,51.3229153,-0.1358703,96,3.3,,ChIJn_JXDKH9dUgR50aKluDxsyc,,,,,
The Light Bar Caffe,"Restaurant, Bar & grill, Cafe, Cocktail bar, Live music bar, Bar",121 Brighton Rd,Coulsdon,CR5 2NG,51.3222729,-0.1360157,114,4.3,,ChIJWbBWOYH9dUgRfnBSbxQklEs,The Light Bar Caffe,CR5 2NG,5,,
Good Life Jerk Centre,Takeout Restaurant,202 Brighton Rd,Coulsdon,CR5 2NF,51.319593,-0.139299,1,1,,ChIJBYC1DE39dUgRezXCtr9mXmc,,,,,
Happy Swan Express,"Chinese takeaway, Chinese restaurant",39 Chipstead Valley Rd,Coulsdon,CR5 2RB,51.320282,-0.139966,84,3.9,,ChIJ2y-O_Qn9dUgR4hceAzk0XHw,Happy Swan Express,CR5 2RB,4,,
Cyco Cafe Coulsdon,"Coffee shop, Breakfast restaurant, Cafe",136 Brighton Rd,Coulsdon,CR5 2ND,51.3213107,-0.137975,392,4.6,,ChIJgWkSHC79dUgRcmRbYRFda8o,,,,,
Fireaway Coulsdon,Pizza restaurant,8 Chipstead Valley Rd,Coulsdon,CR5 2RA,51.3210107,-0.1385956,125,4.5,,ChIJM1q6GrH9dUgRxLGfPf9h-ZE,Fireaway Coulsdon,CR5 2RA,5,,
KebabSaab,"Caterer, Indian food, Takeout Restaurant",60 Smitham Downs Rd,Purley,CR8 4NF,51.3308422,-0.137252,7,2.6,,ChIJtzoff579dUgRyeaDtcbojtY,,,,,
Mammas Pizza & Pizza 2 Night Coulsdon,"Pizza delivery, Pizza restaurant, Pizza Takeout",34 Chipstead Valley Rd,Coulsdon,CR5 2RA,51.3207796,-0.1394748,66,4.1,,ChIJO0gtraD9dUgR0oj80eDUtmk,,,,,
328 Chinese,Chinese takeaway,328 Chipstead Valley Rd,Coulsdon,CR5 3BE,51.3188811,-0.1508655,81,3.7,,ChIJy0TCOg79dUgR-XMt9iiZmJo,,,,,
Mr Chips,"Fish & chips restaurant, Fast food restaurant, Fish and chips takeaway",215 Chipstead Valley Rd,Coulsdon,CR5 3BR,51.3188302,-0.1501294,120,3.8,,ChIJdV-MRw79dUgRmhJ6HBC_8dg,Mr Chips,CR5 3BR,5,,
Lord Roberts on the Green,"Restaurant, Art cafe, Breakfast restaurant, Coffee shop, Coffee store, Deli, Garden, Lebanese restaurant, Cafe","The Webb Estate, 19 Upper Woodcote Village",Purley,CR8 3HF,51.3337468,-0.1381206,357,4.2,,ChIJexdbFp39dUgRjtden1WUlF8,,,,,
New Shanghai Blues Hanwell,"Chinese restaurant, Chinese takeaway",156 Boston Rd,London,W7 2HJ,51.5036631,-0.3331279,47,2.3,,ChIJGQawY3cNdkgRhtYq-k52bwc,,,,,
Kone Japanese Restaurant,Japanese restaurant,146-152 Boston Rd,London,W7 2HJ,51.5038097,-0.3332881,28,4.6,,ChIJT2mVNB4NdkgRv0thT06qBcU,Kone Japanese Restaurant,W7 2HJ,5,,
Cathay Chef,"Chinese takeaway, Chinese restaurant","8, Boston Parade, Boston Rd",London,W7 2DG,51.4968801,-0.3257327,132,4.4,,ChIJc1Bh5J4NdkgRU9gyzFzKIOk,Cathay Chef,W7 2DG,5,,
Boston Pizza,"Restaurant, Takeout Restaurant, Pizza delivery, Pizza restaurant, Pizza Takeout",156 Boston Rd,London,W7 2HJ,51.5037036,-0.3330906,53,3.2,,ChIJ1ySifHcNdkgREcW346uLAyQ,,,,,
The Green W7,"Restaurant, Bar, Bed & breakfast, Cocktail bar, Pizza restaurant, Pizza Takeout, Pub",13 Lower Boston Rd,London,W7 3TX,51.5071593,-0.3395918,674,4.5,,ChIJsaMDGXsNdkgRCLCqR7E2Wqg,The Green W7,W7 3TX,4,,
Kuya Fernando Cafe,Filipino restaurant,443 Uxbridge Rd,Southall,UB1 3ET,51.5090665,-0.3465355,63,4.8,,ChIJpat-iBoNdkgRvFcUxw6w3qo,,,,,
W7 Emporium,"Breakfast restaurant, Brunch restaurant",60 Boston Rd,London,W7 3TR,51.5064778,-0.3375417,172,4.6,,ChIJ69XgsnsNdkgRhvPXlKOsp9Q,W7 Emporium,W7 3TR,5,,
Dilkush Tandoori,"Takeout Restaurant, Fast food restaurant, Indian takeaway",99 Plumstead High St,London,SE18 1SB,51.4878848,0.0909629,27,3.7,,ChIJQUJUccyo2EcR3EOAsu96f2M,,,,,
Kebabish Plumstead,"Indian restaurant, Fast food restaurant, Takeout Restaurant",86 Plumstead High St,London,SE18 1SL,51.488256,0.0894003,68,4,,ChIJRX-zDMyo2EcRslKBcK-UxdM,,,,,
Meghna Tandoori,"Indian restaurant, Bangladeshi restaurant",297 Plumstead High St,London,SE18 1JX,51.4858333,0.1016667,89,4.3,,ChIJgQFspjGv2EcRTYYXQ03Mlv0,Meghna Tandoori,SE18 1JX,4,,
Xings Restaurant & Takeaway,"Chinese restaurant, Chinese takeaway",19 Woolwich Rd,Belvedere,DA17 5EE,51.4836769,0.1430841,107,4.1,,ChIJz2el0Kev2EcRLrf6HvQN6Gg,,,,,
Tee's African Cuisine,African restaurant,250 Plumstead High St,London,SE18 1JN,51.4860983,0.0980233,87,4.1,,ChIJ12fNINyv2EcRa-pD29-YmbE,,,,,
Gurkha Club,Nepalese restaurant,45 Lakedale Rd,London,SE18 1PR,51.4865551,0.0910078,80,4.5,,ChIJSeLSV8yo2EcR-1Zhef4BqE8,Gurkha Club,SE18 1PR,4,,
Bayleaf Indian Cuisine,"Indian restaurant, Indian takeaway",13 Wickham Ln,London,SE2 0XJ,51.4851332,0.1025394,40,3.8,,ChIJwV9rszGv2EcRcQcMTONu1Qk,,,,,
Mimis Kitchen,African restaurant,56 Plumstead High St,London,SE18 1SL,51.4887275,0.0884484,1,4,,ChIJRyhNp1Wp2EcRa35Ygb0nwU4,,,,,
Five Rivers Grill & Restaurant,"Indian restaurant, Box lunch supplier, British restaurant, Delivery service, Event venue, Delivery Restaurant, Takeout Restaurant, Meat wholesaler",35 The Slade,London,SE18 2NB,51.480212,0.089108,135,4.1,,ChIJyyRo29Oo2EcRnoiUiMem_-o,,,,,
Nando's Beckton,"Restaurant, Chicken restaurant, Delivery service, Delivery Restaurant, Portuguese restaurant, South African restaurant","Unit 29, Gallions Reach Shopping Park, 3 Armada Wy.",London,E6 7ER,51.515734,0.077081,2923,4.2,,ChIJDWYnGB2m2EcR3ewjmSPxTHc,,,,,
Ambala Karahi,"Indian restaurant, Indian takeaway",62A Plumstead High St,London,SE18 1SL,51.488606,0.0886928,308,3.9,,ChIJxasK-Muo2EcRStNaD4miiTk,,,,,
KFC Plumstead,"Fast food restaurant, Chicken restaurant, Chicken wings restaurant, Fried chicken takeaway, Takeout Restaurant",66 Plumstead High St,London,SE18 1SL,51.4885227,0.0888323,192,3.1,,ChIJQfymCTmp2EcRNcl2V9tsWl8,,,,,
Jamuna Tandoori Take Away,"Indian takeaway, Indian restaurant",12 Gilbert Rd,Belvedere,DA17 5DA,51.4913919,0.1479066,77,4.5,,ChIJe_uRNKKv2EcRWHD39pXxmNI,,,,,
McDonald's,"Fast food restaurant, Breakfast restaurant, Hamburger restaurant",3 Pettman Cres,London,SE28 0FF,51.4908672,0.0853971,1558,3.8,,ChIJBUH8hsio2EcRT4jVa3cp13M,McDonald's,SE28 0FF,5,,
Ho Wah,"Chinese takeaway, Chinese restaurant",119 Plumstead High St,London,SE18 1SE,51.4876085,0.091951,95,3.4,,ChIJ_cePk8yo2EcRDGlYHMrvqaQ,,,,,
Village Fresh Food,Shawarma restaurant,138 Plumstead Rd,London,SE18 7DY,51.490251,0.0833474,57,4.7,,ChIJycZwlMio2EcRpsBf9d6Rp0Y,,,,,
Orange Restaurant & Bar,African restaurant,"Princess Parade, Shankar Road",Dagenham,RM10 9LS,51.5299289,0.1537538,153,4,,ChIJKc21EW6l2EcRIWUUh1n7e90,Orange Restaurant & Bar,RM10 9LS,4,,
Hawtrey's,Restaurant,W End Rd,Ruislip,HA4 6JB,51.5702365,-0.4220616,26,4.8,,ChIJP-jCWeNsdkgRi9s-3cFbaWE,,,,,
Pizza Piccolo Restaurant,Italian restaurant,18 Hogarth Pl,London,SW5 0QY,51.4933127,-0.1926042,450,4.3,,ChIJT9CESIsPdkgRuv8SRxGDQIU,Pizza Piccolo Restaurant,SW5 0QY,5,,
Ognisko Restaurant,"Polish restaurant, Cocktail bar, Eastern European restaurant, Event venue, Restaurant, Wedding venue",55 Exhibition Rd,London,SW7 2PG,51.4991011,-0.1739026,1724,4.7,,ChIJP1Z1gkQFdkgRsyjCnpNoYsM,,,,,
The Shed,"British restaurant, Country food restaurant, Modern British restaurant, Modern European restaurant, Small plates restaurant",122 Palace Gardens Terrace,London,W8 4RT,51.5090215,-0.1938101,1079,4.5,,ChIJQWkQX_kPdkgRWuaxzbPSYBQ,The Shed,W8 4RT,5,,
Chenestons Restaurant,"Fine dining restaurant, Restaurant",1-3 Kensington Ct,London,W8 5DL,51.5020072,-0.1866267,19,4.9,,ChIJ98briVgFdkgReGYkDvuVXHg,,,,,
Pappa Roma Restaurant,"Italian restaurant, Italian grocery store, Pasta shop, Pizza Takeout, Restaurant",6 Glendower Pl,London,SW7 3DP,51.4937472,-0.1756333,1002,4.5,,ChIJobxrAmgFdkgRgcJpBakGdV8,,,,,
Spaghetti House Italian Restaurant Kensington High Street,"Italian restaurant, Dessert restaurant, Pizza restaurant, Restaurant",9 Kensington High St,London,W8 5NP,51.502244,-0.187964,648,4.3,,ChIJF9Hlq_cPdkgR6ThcTDegDBY,,,,,
Honest Burgers South Kensington,Hamburger restaurant,24 Thurloe St,London,SW7 2LT,51.4943572,-0.1735494,4157,4.5,,ChIJbYz9hUIFdkgRyftQ4XwNqro,,,,,
T Rex Restaurant,Restaurant,"Natural History Museum (Green Zone, Cromwell Rd",London,SW7 5BD,51.4965426,-0.1759764,461,3.4,,ChIJK_aJKkMFdkgR4V41uRLa5iY,,,,,
Cacciari's Restaurant,"Italian restaurant, Bar, Delivery service, Mediterranean restaurant, Northern Italian restaurant, Pizza restaurant, Pizza Takeout, Restaurant, Southern Italian restaurant, Vegan restaurant",82 Pembroke Rd,London,W8 6NX,51.494248,-0.2017966,773,4.5,,ChIJ3Si9Me0PdkgRaOCnjRuHazY,,,,,
Elis Restaurant,"Mediterranean restaurant, Couscous restaurant, Event venue, Family restaurant, Fine dining restaurant, Restaurant, Wine bar",6-8 Bute St,London,SW7 3EX,51.4935048,-0.1760509,263,4.6,,ChIJq-uTY_EFdkgRkoi0u3r6miQ,,,,,
Clarke's Restaurant,"British restaurant, Bar, Country food restaurant, English restaurant, European restaurant, Restaurant",124 Kensington Church St,London,W8 4BH,51.5070486,-0.1943834,193,4.5,,ChIJ01L60vsPdkgRB-UGY6_FoF0,,,,,
Tapas Brindisa South Kensington,"Tapas restaurant, Spanish restaurant",7-9 Exhibition Rd,London,SW7 2HE,51.494863,-0.1736532,1499,4.1,,ChIJnV7FjUIFdkgRzYUGlV3cvQg,,,,,
Rocca,"Italian restaurant, Restaurant",73 Old Brompton Rd,London,SW7 3JS,51.4928212,-0.176546,1669,4.3,,ChIJYdKq5mcFdkgRvYBMWM-CMz4,,,,,
Bella Italia,"Restaurant, Gluten-free restaurant, Italian restaurant, Lounge, Vegan restaurant",60 Old Brompton Rd,London,SW7 3DY,51.4930934,-0.1765905,1873,4.2,,ChIJoSuJ5GcFdkgR4MiPFtHmblc,Bella Italia,SW7 3DY,5,,
Apero Restaurant & Bar,"Mediterranean restaurant, Bar, Breakfast restaurant",2 Harrington Rd,London,SW7 3ER,51.4942251,-0.175741,356,4.3,,ChIJC_IepkIFdkgRi7cydENcyko,,,,,
De Amicis,"Italian restaurant, Family restaurant, Pizza restaurant, Pizza Takeout, Restaurant",14 Notting Hill Gate,London,W11 3JE,51.5097828,-0.1934808,398,4.4,,ChIJYXn2rP4PdkgRczTXygmdEg8,De Amicis,W11 3JE,5,,
Zizzi,"Restaurant, Gluten-free restaurant, Italian restaurant, Pasta shop, Pizza restaurant, Vegan restaurant, Vegetarian restaurant",194 Earls Ct Rd,London,SW5 9QF,51.4927355,-0.1941422,1586,3.8,,ChIJbSELoYwPdkgRmvlDVhEvFYw,Zizzi,SW5 9QF,5,,
Cleopatra Restaurant Earls Court,"Mediterranean restaurant, Restaurant",207 Earls Ct Rd,London,SW5 9AN,51.4918766,-0.1921008,373,4.6,,ChIJh0HkyYcPdkgR6WR7PV9Sb7M,,,,,
Patara Thai Restaurant South Kensington,"Thai restaurant, Asian restaurant, Fine dining restaurant, Restaurant",181 Fulham Rd.,London,SW3 6JN,51.4914473,-0.172159,369,4.2,,ChIJc8Ucp2kFdkgRWh_fWqV7p7c,,,,,
CERU Eastern Mediterranean Restaurant South Kensington,"Mediterranean restaurant, Fusion restaurant, Middle Eastern restaurant, Restaurant",7-9 Bute St,London,SW7 3EY,51.4934363,-0.1762715,1430,4.5,,ChIJjdhaYiwbdkgR_SuA9p18OqU,,,,,
Casa Nostra Restaurant,"Italian restaurant, Bar",8 Mulgrave Rd,Sutton,SM2 6LE,51.3593035,-0.1917497,956,4.7,,ChIJx9BewwgIdkgRddA0UI8vl1A,,,,,
Tino's Tasty Italian Restaurant,Italian restaurant,"1-3, Bridge House, Beeches Ave",Carshalton,SM5 3LG,51.357065,-0.170027,164,4.5,,ChIJr0JfKDEHdkgRNFiK7bsO9Ls,,,,,
Morley's Fried chicken Coulsdon,Fried chicken takeaway,6 Hillcrest Parade,Coulsdon,CR5 2PS,51.326069,-0.1547587,42,4.5,,ChIJqTXXLn_9dUgR0bX11DDbgpI,,,,,
Zizzi,"Restaurant, Gluten-free restaurant, Italian restaurant, Pasta shop, Pizza restaurant, Vegan restaurant, Vegetarian restaurant",13 High St,Sutton,SM1 1DF,51.3602251,-0.1918397,1001,4.1,,ChIJsRhF9gsIdkgRB7OOHQGp6bo,Zizzi,SM1 1DF,5,,
Curryzma Indian restaurant,"Indian restaurant, Indian takeaway",13 Station Rd,Sutton,SM2 6BG,51.3438988,-0.2000701,169,4,,ChIJ-S0YNKbidUgRkkgjxfskVms,,,,,
