"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","categoryName","city","countryCode","isAdvertisement","location/lat","location/lng","neighborhood","permanentlyClosed","placeId","postalCode","rank","reviewsCount","searchPageLoadedUrl","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url"
"3A Hammersmith Grove, London W6 0ND, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant",,,,,,,,,"Sandwich shop","London","GB","false","51.4938103","-0.2262714","3A Hammersmith Grove","false","ChIJ_e551ckPdkgR66C1SVe92QE","W6 0ND","33","71","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.3267185,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.3267184528631785,15z?hl=en","sandwich shop",,"3A Hammersmith Grove","false","Doorsteps","4.9","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ_e551ckPdkgR66C1SVe92QE"
"20 King St, Richmond TW9 1NF, United Kingdom","Sandwich shop","Bakery","Coffee shop","Cafe",,,,,,,,"Sandwich shop","Richmond","GB","false","51.4600498","-0.3068186","20 King St","false","ChIJbZJSvUcMdkgRVcxPifyYt3U","TW9 1NF","34","145","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.3267185,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.3267184528631785,15z?hl=en","sandwich shop",,"20 King St","false","Alianti (Bonne Bouche)","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJbZJSvUcMdkgRVcxPifyYt3U"
"2 Chessington Parade, Leatherhead Rd, Chessington KT9 2PH, United Kingdom","Sandwich shop","Coffee shop","Delivery Restaurant",,,,,,,,,"Sandwich shop","Chessington","GB","false","51.3628688","-0.3082676","2 Chessington Parade, Leatherhead Rd","false","ChIJQ6dHlr8LdkgR5j5Mqd_AaLE","KT9 2PH","38","18","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.3267185,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.3267184528631785,15z?hl=en","sandwich shop",,"2 Chessington Parade, Leatherhead Rd","false","Bloom Sandwiches","4.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJQ6dHlr8LdkgR5j5Mqd_AaLE"
"1 Great West Rd, London W4 5QJ, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.4915729","-0.2833686","1 Great West Rd","false","ChIJM5j-mt8NdkgRYo21tmGJPiE","W4 5QJ","39","107","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.3267185,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.3267184528631785,15z?hl=en","sandwich shop",,"1 Great West Rd","false","Subway","3.4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJM5j-mt8NdkgRYo21tmGJPiE"
"6 Hartfield Rd, London SW19 3TA, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.420396","-0.2063223","6 Hartfield Rd","false","ChIJRSXQX7cIdkgRBmxIotxlEjo","SW19 3TA","40","125","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.3267185,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.3267184528631785,15z?hl=en","sandwich shop",,"6 Hartfield Rd","false","Subway","3.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJRSXQX7cIdkgRBmxIotxlEjo"
"69 Roebuck Rd, Chessington KT9 1JZ, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","Chessington","GB","false","51.366557","-0.2903525","69 Roebuck Rd","false","ChIJq6ojZhgKdkgR7TRz1H7IVoc","KT9 1JZ","1","1","https://www.google.com/maps/search/sandwich+shop/@51.3721206,-0.2926516,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.3721206187019,-0.29265160959701014,15z?hl=en","sandwich shop",,"69 Roebuck Rd","false","Deli 2 You Ltd","5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJq6ojZhgKdkgR7TRz1H7IVoc"
"98 The Broadway, London KT6 7HT, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.3802098","-0.2821524","98 The Broadway","false","ChIJzcnSMCgKdkgRTKcdPv83dtM","KT6 7HT","3","156","https://www.google.com/maps/search/sandwich+shop/@51.3721206,-0.2926516,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.3721206187019,-0.29265160959701014,15z?hl=en","sandwich shop",,"98 The Broadway","true","Subway","3.4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJzcnSMCgKdkgRTKcdPv83dtM"
"Ground Floor, Premises, 68 Surbiton Rd, London KT1 2HT, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.4011553","-0.3040288","Ground Floor, Premises, 68 Surbiton Rd","false","ChIJUWjdmsALdkgRDKGeewkhCFU","KT1 2HT","6","71","https://www.google.com/maps/search/sandwich+shop/@51.3721206,-0.2926516,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.3721206187019,-0.29265160959701014,15z?hl=en","sandwich shop",,"Ground Floor, Premises, 68 Surbiton Rd","false","Subway","3.4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJUWjdmsALdkgRDKGeewkhCFU"
"133 Central Rd, Worcester Park KT4 8DY, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","Worcester Park","GB","false","51.3788947","-0.2428192","133 Central Rd","false","ChIJA4ilDNkJdkgRu2QmBrmKrQY","KT4 8DY","18","3","https://www.google.com/maps/search/sandwich+shop/@51.3721206,-0.2926516,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.3721206187019,-0.29265160959701014,15z?hl=en","sandwich shop",,"133 Central Rd","false","Subway","3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJA4ilDNkJdkgRu2QmBrmKrQY"
"8 Blagdon Rd, New Malden KT3 4AD, United Kingdom","Sandwich shop","Deli","Coffee shop","Wine bar",,,,,,,,"Sandwich shop","New Malden","GB","false","51.4003967","-0.2547573","8 Blagdon Rd","false","ChIJIZWDihIJdkgRw-KOEYwb4uI","KT3 4AD","19","67","https://www.google.com/maps/search/sandwich+shop/@51.3721206,-0.2926516,15z?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.3721206187019,-0.29265160959701014,15z?hl=en","sandwich shop",,"8 Blagdon Rd","false","Il Villaggio deli","4.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJIZWDihIJdkgRw-KOEYwb4uI"
"122 Brompton Rd, London SW3 1JD, United Kingdom","Sandwich shop","Bakery","Cafe","Coffee shop","Donut shop","Patisserie",,,,,,"Sandwich shop","London","GB","false","51.4990468","-0.1650798","122 Brompton Rd","false","ChIJERSFrEAFdkgRVeNvWpwAsMw","SW3 1JD","101","580","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.08825054999999987,15z?hl=en","sandwich shop",,"122 Brompton Rd","false","PAUL Brompton Road","3.9","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJERSFrEAFdkgRVeNvWpwAsMw"
"29 Bedford St, London WC2E 8JF, United Kingdom","Sandwich shop","Bakery","Cafe","Coffee shop","French restaurant",,,,,,,"Sandwich shop","London","GB","false","51.5112167","-0.1247936","29 Bedford St","false","ChIJY5-5QcwEdkgRiGxc8ZRAiTk","WC2E 8JF","102","1515","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.08825054999999987,15z?hl=en","sandwich shop",,"29 Bedford St","false","Paul UK Ltd","4.2","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJY5-5QcwEdkgRiGxc8ZRAiTk"
"York Mansions, 1A, Browning St, London SE17 1LP, United Kingdom","Sandwich shop","Coffee shop","Cookie shop","Diner","Juice shop","Live music bar","Takeout Restaurant","Restaurant","Cafe","Tea house","Vegan restaurant","Sandwich shop","London","GB","false","51.4896151","-0.0960254","York Mansions, 1A, Browning St","false","ChIJc_J3-TwFdkgRv7uewj20Rdw","SE17 1LP","103","262","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.08825054999999987,15z?hl=en","sandwich shop",,"York Mansions, 1A, Browning St","false","Rude N Boomin","4.9","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJc_J3-TwFdkgRv7uewj20Rdw"
"12 Mitcham Ln, London SW16 6NN, United Kingdom","Sandwich shop","Breakfast restaurant","Brunch restaurant","Cafe","Coffee roasters","Coffee store","Takeout Restaurant","Restaurant","Coffee shop",,,"Sandwich shop","London","GB","false","51.4284012","-0.1321476","12 Mitcham Ln","false","ChIJdTagU4IGdkgRINtaGKt5jSE","SW16 6NN","104","211","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.08825054999999987,15z?hl=en","sandwich shop",,"12 Mitcham Ln","false","Big Bad Wolf Coffee","4.6","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJdTagU4IGdkgRINtaGKt5jSE"
"71 Abbeville Rd, London SW4 9JW, United Kingdom","Sandwich shop","Box lunch supplier","Breakfast restaurant","Brunch restaurant","Cake shop","Coffee shop","Lunch restaurant","Delivery Restaurant","Bakery",,,"Sandwich shop","London","GB","false","51.455","-0.1394444","71 Abbeville Rd","false","ChIJaUIoJEsEdkgRwpboDEjaKCE","SW4 9JW","105","336","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.08825054999999987,15z?hl=en","sandwich shop",,"71 Abbeville Rd","false","GAIL's Bakery Abbeville Road","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJaUIoJEsEdkgRwpboDEjaKCE"
"12 Sydenham Rd, London SE26 5EU, United Kingdom","Sandwich shop","Cafe","Coffee store","Coffee shop",,,,,,,,"Sandwich shop","London","GB","false","51.4263911","-0.0541991","12 Sydenham Rd","false","ChIJ5WGuOHsBdkgRr50VK4gNFCg","SE26 5EU","106","75","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.08825054999999987,15z?hl=en","sandwich shop",,"12 Sydenham Rd","false","Starbucks","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJ5WGuOHsBdkgRr50VK4gNFCg"
"87 High Street Wimbledon, London SW19 5EG, United Kingdom","Sandwich shop","Bakery","Cafe","Coffee shop","Patisserie",,,,,,,"Sandwich shop","London","GB","false","51.4249993","-0.21639","87 High Street Wimbledon","false","ChIJI0t1U8kIdkgRkKmU-qeMWtM","SW19 5EG","107","371","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.08825054999999987,15z?hl=en","sandwich shop",,"87 High Street Wimbledon","false","PAUL Wimbledon","4.2","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJI0t1U8kIdkgRkKmU-qeMWtM"
"24 Cormont Rd, London SE5 9RF, United Kingdom","Sandwich shop","Cocktail bar","Coffee store","Pancake restaurant","Pizza Takeout","Cafe",,,,,,"Sandwich shop","London","GB","false","51.4742726","-0.1046572","24 Cormont Rd","false","ChIJkTRewocEdkgRuYt_wRGxYwE","SE5 9RF","108","188","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.08825054999999987,15z?hl=en","sandwich shop",,"24 Cormont Rd","false","The Little Cat Cafe","4.7","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJkTRewocEdkgRuYt_wRGxYwE"
"169 Balham High Rd, London SW12 9AU, United Kingdom","Sandwich shop","Cafe","Coffee shop","Health food restaurant","Modern European restaurant","Juice shop","Scandinavian restaurant",,,,,"Sandwich shop","London","GB","false","51.4434722","-0.1524565","169 Balham High Rd","false","ChIJWYcWruQFdkgR-0BgDzNh4m0","SW12 9AU","109","53","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.08825054999999987,15z?hl=en","sandwich shop",,"169 Balham High Rd","false","JOE & THE JUICE","3.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJWYcWruQFdkgR-0BgDzNh4m0"
"94 Streatham Hill, London SW2 4RD, United Kingdom","Sandwich shop","Cafe","Bakery",,,,,,,,,"Sandwich shop","London","GB","false","51.4408592","-0.1254484","94 Streatham Hill","false","ChIJVacd0SQEdkgRZSQh8C7i510","SW2 4RD","110","61","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.08825054999999987,15z?hl=en","sandwich shop",,"94 Streatham Hill","false","La Parisienne","4.7","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJVacd0SQEdkgRZSQh8C7i510"
"Unit RP, 310 Cabot Square, London E14 5AB, United Kingdom","Sandwich shop","Cafe","Coffee shop","Patisserie",,,,,,,,"Sandwich shop","London","GB","false","51.5051637","-0.0203659","Unit RP, 310 Cabot Square","false","ChIJB6eq-7cCdkgRloWISHPAl_w","E14 5AB","111","482","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.08825054999999987,15z?hl=en","sandwich shop",,"Unit RP, 310 Cabot Square","false","Paul Canary Wharf","3.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJB6eq-7cCdkgRloWISHPAl_w"
"Kiosk 1, Sir Simon Milton Sq, London SW1E 5LB, United Kingdom","Sandwich shop","Takeout Restaurant","Rice shop",,,,,,,,,"Sandwich shop","London","GB","false","51.4974075","-0.1440917","Kiosk 1, Sir Simon Milton Sq","false","ChIJI4_P3uQFdkgR6CdYRrQ-YEk","SW1E 5LB","112","41","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.08825054999999987,15z?hl=en","sandwich shop",,"Kiosk 1, Sir Simon Milton Sq","true","Kampuchea Sandwich","5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJI4_P3uQFdkgR6CdYRrQ-YEk"
"Unit 13, Market Place Peckham SE15 5EW, United Kingdom","Sandwich shop","Asian fusion restaurant","Cafe","Shopping mall",,,,,,,,"Sandwich shop","London","GB","false","51.4724069","-0.0693084","Unit 13, Market Place Peckham","false","ChIJz9eBiO0DdkgR14gWelMV7bU","SE15 5EW","113","8","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.08825054999999987,15z?hl=en","sandwich shop",,"Unit 13, Market Place Peckham","true","SAAMBAR","5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJz9eBiO0DdkgR14gWelMV7bU"
"93-95 Victoria St, London SW1H 0HW, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.4973714","-0.1353875","93-95 Victoria St","false","ChIJgXA5J9wEdkgRRyhas_s3jDU","SW1H 0HW","114","435","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.0882505,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.08825054999999987,15z?hl=en","sandwich shop",,"93-95 Victoria St","false","Pret A Manger","4","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJgXA5J9wEdkgRRyhas_s3jDU"
"171 High St, London SM1 1JU, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant","Restaurant",,,,,,,,"Sandwich shop","London","GB","false","51.3656488","-0.1943544","171 High St","false","ChIJI9lt8wwIdkgRlKK9Ofzz6d8","SM1 1JU","27","39","https://www.google.com/maps/search/sandwich+shop/@51.3721206,-0.2926516,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.3721206187019,-0.29265160959701014,15z?hl=en","sandwich shop",,"171 High St","false","Subway","3.5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJI9lt8wwIdkgRlKK9Ofzz6d8"
"48 Victoria Rd, Surbiton KT6 4JL, United Kingdom","Sandwich shop","Bakery","Breakfast restaurant","Brunch restaurant","Cake shop","Coffee shop","Espresso bar","Lunch restaurant","Takeout Restaurant","Cafe",,"Sandwich shop","Surbiton","GB","false","51.3913286","-0.3089228","48 Victoria Rd","false","ChIJu46vWr8LdkgR1bOGMBoMl50","KT6 4JL","31","305","https://www.google.com/maps/search/sandwich+shop/@51.3721206,-0.2926516,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.3721206187019,-0.29265160959701014,15z?hl=en","sandwich shop",,"48 Victoria Rd","false","Surbeanton","4.8","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJu46vWr8LdkgR1bOGMBoMl50"
"London SW19 2RL, United Kingdom","Sandwich shop",,,,,,,,,,,"Sandwich shop","London","GB","false","51.4121509","-0.1847264",,"false","ChIJaQZPgYQHdkgRgm1QOVwqStQ",,"33","1","https://www.google.com/maps/search/sandwich+shop/@51.3721206,-0.2926516,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.3721206187019,-0.29265160959701014,15z?hl=en","sandwich shop",,,"false","Kate's Sandwich Club","5","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJaQZPgYQHdkgRgm1QOVwqStQ"
"356 Bath Rd, Harmondsworth, West Drayton UB7 0DE, United Kingdom","Sandwich shop","Fast food restaurant","Takeout Restaurant",,,,,,,,,"Sandwich shop","West Drayton","GB","false","51.4818857","-0.4745056","356 Bath Rd","false","ChIJzTffTvhydkgR9ZDiLJI_KEE","UB7 0DE","41","35","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.3267185,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.3267184528631785,15z?hl=en","sandwich shop",,"356 Bath Rd","false","B.J.'s Sandwich Bar","4.3","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJzTffTvhydkgR9ZDiLJI_KEE"
"13 The Quadrant, Richmond TW9 1BP, United Kingdom","Sandwich shop","Bakery","Breakfast restaurant","Cafe","Coffee shop","Patisserie",,,,,,"Sandwich shop","Richmond","GB","false","51.4620444","-0.3030747","13 The Quadrant","false","ChIJwXGxJzgMdkgREYfuZQBUUXM","TW9 1BP","45","334","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.3267185,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.3267184528631785,15z?hl=en","sandwich shop",,"13 The Quadrant","false","PAUL Richmond","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJwXGxJzgMdkgREYfuZQBUUXM"
"3-5 Eden St, Kingston upon Thames KT1 1BP, United Kingdom","Sandwich shop","Bakery","Cafe","Coffee shop","Patisserie",,,,,,,"Sandwich shop","Kingston upon Thames","GB","false","51.4095635","-0.303343","3-5 Eden St","false","ChIJx_MmHsALdkgRcADOYNZqk_g","KT1 1BP","47","341","https://www.google.com/maps/search/sandwich+shop/@51.4360388,-0.3267185,15z/data=!4m2!2m1!6e5?hl=en&entry=ttu","https://www.google.com/maps/search/sandwich%20shop/@51.436038826682676,-0.3267184528631785,15z?hl=en","sandwich shop",,"3-5 Eden St","false","PAUL Kingston","4.1","https://www.google.com/maps/search/?api=1&query=sandwich shop&query_place_id=ChIJx_MmHsALdkgRcADOYNZqk_g"
